name	x	y	z	impedance
Fp1	-0.029356614465620007	0.09035036904803959	5.817072295949927e-18	0.0
Fp2	0.029356614465620007	0.09035036904803959	5.817072295949927e-18	0.0
F3	-0.05177570734802804	0.0639376737816708	0.04750000000000001	0.0
F4	0.05177570734802804	0.0639376737816708	0.04750000000000001	0.0
C3	-0.067175144212722	-0.0	0.06717514421272201	1.0
C4	0.067175144212722	0.0	0.06717514421272201	0.0
P3	-0.05177570734802804	-0.0639376737816708	0.04750000000000001	1.0
P4	0.05177570734802804	-0.0639376737816708	0.04750000000000001	1.0
O1	-0.029356614465620007	-0.09035036904803959	5.817072295949927e-18	2.0
O2	0.029356614465620007	-0.09035036904803959	5.817072295949927e-18	2.0
F7	-0.07685661446562002	0.055839598967784954	5.817072295949927e-18	4.0
F8	0.07685661446562002	0.055839598967784954	5.817072295949927e-18	1.0
T7	-0.095	-0.0	5.817072295949927e-18	2.0
T8	0.095	0.0	5.817072295949927e-18	8.0
P7	-0.07685661446562002	-0.055839598967784954	5.817072295949927e-18	3.0
P8	0.07685661446562002	-0.055839598967784954	5.817072295949927e-18	1.0
Fz	4.1132912671185924e-18	0.067175144212722	0.06717514421272201	0.0
Cz	0.0	0.0	0.095	1.0
Pz	4.1132912671185924e-18	-0.067175144212722	0.06717514421272201	1.0
Oz	5.817072295949927e-18	-0.095	5.817072295949927e-18	2.0
FC1	-0.03398867343492894	0.03519630166739715	0.08143089356670068	0.0
FC2	0.03398867343492894	0.03519630166739715	0.08143089356670068	0.0
CP1	-0.03398867343492894	-0.03519630166739715	0.08143089356670068	1.0
CP2	0.03398867343492894	-0.03519630166739715	0.08143089356670068	2.0
FC5	-0.08279937921017623	0.03178370380204577	0.034044955206803534	1.0
FC6	0.08279937921017623	0.03178370380204577	0.034044955206803534	0.0
CP5	-0.08279937921017623	-0.03178370380204577	0.034044955206803534	2.0
CP6	0.08279937921017623	-0.03178370380204577	0.034044955206803534	3.0
TP9	-0.08316795321993958	-0.02702290609653533	-0.03711945720648101	3.0
TP10	0.08316795321993958	-0.02702290609653533	-0.03711945720648101	6.0
POz	5.354643281305639e-18	-0.08744796107798183	0.037119457206481	1.0
ECG	n/a	n/a	n/a	0.0
CWL1	n/a	n/a	n/a	n/a
CWL2	n/a	n/a	n/a	n/a
CWL3	n/a	n/a	n/a	n/a
CWL4	n/a	n/a	n/a	n/a
